amplitude,path,subset,true_class
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_94_NOISEnum_062_.mat,7,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_35_NOISEnum_066_.mat,7,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_39_SIGnum_026_.mat,0,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_SIGnum_031_.mat,2,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_103_SIGnum_085_.mat,8,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_58_NOISEnum_017_.mat,3,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_76_NOISEnum_020_.mat,2,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_77_SIGnum_036_.mat,4,1
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_62_NOISEnum_096_.mat,4,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_52_NOISEnum_010_.mat,9,0
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_92_NOISEnum_074_.mat,3,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_21_SIGnum_096_.mat,9,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_85_SIGnum_054_.mat,7,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_97_SIGnum_039_.mat,2,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_26_NOISEnum_014_.mat,6,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_SIGnum_099_.mat,1,1
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_51_NOISEnum_007_.mat,0,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_22_SIGnum_065_.mat,2,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_76_SIGnum_067_.mat,1,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_24_SIGnum_040_.mat,9,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_NOISEnum_006_.mat,3,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_58_SIGnum_054_.mat,9,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_84_NOISEnum_089_.mat,3,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_37_SIGnum_002_.mat,0,1
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_60_SIGnum_096_.mat,2,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_28_NOISEnum_002_.mat,1,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_44_NOISEnum_024_.mat,4,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_94_SIGnum_070_.mat,8,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_90_NOISEnum_076_.mat,7,0
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_91_SIGnum_078_.mat,6,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_27_NOISEnum_069_.mat,6,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_45_NOISEnum_035_.mat,7,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_44_SIGnum_086_.mat,3,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_28_NOISEnum_079_.mat,1,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_52_SIGnum_067_.mat,2,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_58_SIGnum_025_.mat,7,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_38_SIGnum_096_.mat,1,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_22_NOISEnum_031_.mat,2,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_37_NOISEnum_097_.mat,9,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_59_NOISEnum_005_.mat,5,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_28_SIGnum_056_.mat,5,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_64_SIGnum_099_.mat,0,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_91_SIGnum_085_.mat,2,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_21_SIGnum_049_.mat,6,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_58_NOISEnum_087_.mat,5,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_75_SIGnum_022_.mat,6,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_90_SIGnum_029_.mat,9,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_86_NOISEnum_047_.mat,2,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_SIGnum_065_.mat,3,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_66_SIGnum_016_.mat,1,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_75_SIGnum_095_.mat,7,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_26_NOISEnum_012_.mat,5,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_NOISEnum_055_.mat,7,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_NOISEnum_070_.mat,3,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_27_SIGnum_011_.mat,4,1
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_80_NOISEnum_093_.mat,8,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_55_NOISEnum_067_.mat,4,0
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_92_NOISEnum_044_.mat,0,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_48_NOISEnum_009_.mat,3,0
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_70_NOISEnum_094_.mat,4,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_39_SIGnum_068_.mat,9,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_74_SIGnum_064_.mat,9,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_103_NOISEnum_020_.mat,5,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_77_SIGnum_048_.mat,7,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_87_NOISEnum_022_.mat,7,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_SIGnum_071_.mat,0,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_44_SIGnum_040_.mat,4,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_NOISEnum_070_.mat,1,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_SIGnum_043_.mat,3,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_SIGnum_074_.mat,8,1
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_82_SIGnum_050_.mat,3,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_54_SIGnum_034_.mat,8,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_29_SIGnum_001_.mat,0,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_29_NOISEnum_060_.mat,7,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_55_SIGnum_080_.mat,5,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_21_NOISEnum_029_.mat,5,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_105_SIGnum_060_.mat,5,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_NOISEnum_075_.mat,5,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_36_NOISEnum_055_.mat,2,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_106_NOISEnum_059_.mat,5,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_49_SIGnum_038_.mat,3,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_68_SIGnum_085_.mat,5,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_24_NOISEnum_017_.mat,9,0
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_70_NOISEnum_063_.mat,9,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_105_SIGnum_076_.mat,2,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_54_SIGnum_039_.mat,0,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_55_NOISEnum_073_.mat,8,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_67_NOISEnum_097_.mat,7,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_87_NOISEnum_046_.mat,9,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_39_SIGnum_076_.mat,6,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_NOISEnum_091_.mat,0,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_SIGnum_020_.mat,5,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_74_NOISEnum_039_.mat,0,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_78_NOISEnum_005_.mat,4,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_22_SIGnum_040_.mat,9,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_70_SIGnum_095_.mat,9,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_104_NOISEnum_035_.mat,2,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_44_NOISEnum_079_.mat,4,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_68_SIGnum_024_.mat,0,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_49_SIGnum_029_.mat,1,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_59_SIGnum_095_.mat,6,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_24_NOISEnum_089_.mat,3,0
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_90_SIGnum_078_.mat,2,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_21_SIGnum_065_.mat,2,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_35_NOISEnum_001_.mat,7,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_35_NOISEnum_067_.mat,5,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_81_SIGnum_052_.mat,2,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_45_NOISEnum_027_.mat,2,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_NOISEnum_004_.mat,8,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_66_NOISEnum_023_.mat,1,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_76_SIGnum_076_.mat,9,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_79_NOISEnum_064_.mat,1,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_34_SIGnum_088_.mat,2,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_26_SIGnum_021_.mat,9,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_94_SIGnum_052_.mat,4,1
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_60_SIGnum_091_.mat,8,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_21_SIGnum_032_.mat,3,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_74_NOISEnum_073_.mat,3,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_NOISEnum_080_.mat,5,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_39_NOISEnum_093_.mat,0,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_20_SIGnum_064_.mat,9,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_77_NOISEnum_020_.mat,0,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_81_SIGnum_016_.mat,2,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_44_SIGnum_039_.mat,3,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_57_NOISEnum_023_.mat,4,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_NOISEnum_083_.mat,8,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_NOISEnum_091_.mat,2,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_62_NOISEnum_075_.mat,1,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_102_NOISEnum_024_.mat,6,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_82_NOISEnum_018_.mat,0,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_82_NOISEnum_015_.mat,4,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_52_NOISEnum_095_.mat,3,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_SIGnum_003_.mat,4,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_71_SIGnum_056_.mat,4,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_101_SIGnum_081_.mat,4,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_104_NOISEnum_090_.mat,7,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_54_SIGnum_064_.mat,0,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_NOISEnum_002_.mat,1,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_48_SIGnum_029_.mat,8,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_55_SIGnum_095_.mat,5,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_28_SIGnum_034_.mat,3,1
